Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5YrYpEPqwBymz2VgbIYGik,"You Got to Lose","You Got to Lose","The Black Keys",2026-02-05,197646,53,false,rwinj,2026-06-26T00:00:08Z,"blues rock,garage rock,modern blues,rock","Easy Eye Sound/Warner Records",0.262,0.926,9,-5.412,1,0.0878,0.0114,0.00234,0.393,0.533,187.517,4
spotify:track:3xbZa70HOBQpGQcaR3HqW1,"Song Of The Future","Days Of Ash EP","U2",2026-02-18,235413,59,false,rwinj,2026-06-26T00:00:10Z,"rock","Universal-Island Records Ltd.",0.652,0.777,9,-7.671,0,0.0327,0.0272,0.000365,0.0844,0.941,124.957,4
spotify:track:31G2l6Ou0yh1HdcfqlokaM,"Shapes of Things","Beck's Blues","Jeff Beck;The Yardbirds",2024-03-15,145960,40,false,rwinj,2026-06-26T00:01:43Z,"jazz fusion,blues rock,blues,psychedelic rock,acid rock","Charly",0.432,0.823,0,-9.216,1,0.116,0.249,0.00572,0.0953,0.381,132.21,4
spotify:track:2K2M0TcglCRLLpFOzKeFZA,"Sunshine Of Your Love","Disraeli Gears (Deluxe Edition)","Cream",1967-11,250400,74,false,rwinj,2026-06-26T00:01:45Z,"classic rock,psychedelic rock,acid rock,blues rock","Universal Records",0.683,0.594,2,-8.289,1,0.0347,0.385,0.0000861,0.121,0.734,115.099,4
spotify:track:0R7HFX1LW3E0ZR5BnAJLHz,"Reflection","Lateralus","TOOL",2001-05-15,667924,58,false,rwinj,2026-06-26T00:01:51Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.357,0.662,7,-10.257,1,0.0406,0.00349,0.743,0.105,0.559,90.385,4
spotify:track:2tshfSpT1vLHlMZ88btPOj,"Wanting and Waiting","Wanting and Waiting","The Black Crowes",2024-01-12,255560,40,false,rwinj,2026-06-26T00:02:16Z,"southern rock,jam band,rock","Silver Arrow Records",0.493,0.921,7,-3.063,1,0.0333,0.000118,0.000179,0.159,0.449,117.531,4
spotify:track:2ZSOU8Fx9uRBW57nwfPVAL,"Your Favorite Toy","Your Favorite Toy","Foo Fighters",2026-02-19,176453,57,false,rwinj,2026-06-26T00:02:44Z,"rock,post-grunge,alternative rock,grunge","RCA Records Label",0.3,0.92,11,-2.216,1,0.0688,0.0000088,0.000003,0.196,0.241,146.803,4
spotify:track:1deZHQ9Na7bnWA9pulmlXD,"Dirty Laundry","I Can’t Stand Still","Don Henley",1982-08-13,336800,67,false,rwinj,2026-06-26T00:02:46Z,"yacht rock","Rhino",0.756,0.772,5,-6.65,0,0.0306,0.0848,0.0026,0.0792,0.954,98.382,4
spotify:track:2SUpC3UgKwLVOS2FtZif9N,"Carry on Wayward Son","The Essential Kansas","Kansas",2010,322093,63,false,rwinj,2026-06-26T00:03:08Z,"classic rock,progressive rock,aor","Epic/Legacy",0.452,0.788,7,-5.712,1,0.0326,0.00283,0.000116,0.441,0.793,126.739,4
spotify:track:1Y373MqadDRtclJNdnUXVc,"Paranoid - 2012 - Remaster","Paranoid (Remaster)","Black Sabbath",1970-09-18,168405,78,false,rwinj,2026-06-26T00:03:12Z,"metal,heavy metal,rock,stoner rock,doom metal,hard rock","Rhino/Warner Records",0.412,0.658,4,-12.051,0,0.0708,0.0000452,0.000774,0.176,0.454,163.071,4
spotify:track:73TxYZd0lBCVRrHawrAglA,"Sweet Emotion","Toys In The Attic","Aerosmith",1975-04-08,274088,80,false,rwinj,2026-06-26T00:03:16Z,"classic rock,rock","Aerosmith P&D - Sony",0.379,0.76,9,-10.961,1,0.0378,0.00298,0.0296,0.104,0.491,99.436,4
spotify:track:0qi4b1l0eT3jpzeNHeFXDT,"Just Can't Get Enough","Speak and Spell (Deluxe)","Depeche Mode",1981-11-02,220893,78,false,rwinj,2026-06-26T00:03:21Z,"new wave,synthpop,darkwave","Venusnote Ltd.",0.766,0.772,0,-9.362,1,0.0353,0.403,0.0584,0.183,0.919,128.168,4
spotify:track:7LoGfKBAaOl0nxhodJ1240,"Word Up","Word Up","Cameo",1986-01-01,260000,68,false,rwinj,2026-06-26T00:03:54Z,"funk","Island Mercury",0.878,0.84,6,-13.105,0,0.064,0.0421,0.0035,0.053,0.882,116.222,4
spotify:track:7ABE6G4uQxbNtYgVrpBBPA,"Close to Me - 2006 Remaster","The Head on the Door","The Cure",1985-08-26,203266,67,false,rwinj,2026-06-26T00:04:08Z,"new wave,post-punk,gothic rock,darkwave","Rhino/Elektra",0.725,0.524,11,-11.121,1,0.116,0.0748,0.764,0.0819,0.961,185.134,4
spotify:track:34iOH7LY3vme5rQxsVILZ4,"Love Will Tear Us Apart - 2020 Remaster","Love Will Tear Us Apart","Joy Division",1980-06-01,208453,74,false,rwinj,2026-06-26T00:04:16Z,"post-punk,gothic rock,new wave,darkwave,madchester,cold wave","WM UK",0.527,0.923,2,-7.458,1,0.0379,0.000541,0.765,0.127,0.899,146.924,4
spotify:track:64D3dzWyj0GpQT1AHx4kbK,"Panic - 2011 Remaster","Louder Than Bombs","The Smiths",1987,140506,66,false,rwinj,2026-06-26T00:04:44Z,"new wave,madchester,jangle pop","WM UK",0.53,0.861,7,-4.67,1,0.0372,0.0175,0.0177,0.0857,0.844,130.476,4
spotify:track:1gq5tbU9FTm90duAZtDZUv,"Spread Your Love","B.R.M.C.","Black Rebel Motorcycle Club",2001-01-01,225333,55,false,rwinj,2026-06-26T00:05:20Z,"southern gothic,garage rock,blues rock","[PIAS] Recordings Catalogue",0.415,0.901,2,-3.124,1,0.0428,0.00987,0.376,0.136,0.424,128.229,4
spotify:track:3l24Vnw1YbWv8UEKaZLjCE,"Lazy Eye","Carnavas","Silversun Pickups",2006-07-25,354360,70,false,rwinj,2026-06-26T00:05:36Z,"","Dangerbird Music, LLC",0.631,0.831,4,-5.053,1,0.0459,0.0397,0.69,0.117,0.241,127.4,4
spotify:track:7cDbqFvw45zdLHGltdb1g9,"The Underdog","Ga Ga Ga Ga Ga (2017 Remaster)","Spoon",2017-10-20,222106,64,false,rwinj,2026-06-26T00:05:42Z,"indie rock,indie","Matador",0.693,0.528,7,-10.855,1,0.0365,0.069,0.00142,0.663,0.91,145.159,4
spotify:track:2chzksqvbwwuRBwNB2pslH,"Lump","The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition","The Presidents Of The United States Of America",2004-11-01,134200,71,false,rwinj,2026-06-26T00:05:49Z,"grunge,alternative rock","PUSA Music",0.507,0.882,6,-3.917,1,0.0337,0.0053,0,0.177,0.907,142.398,4
spotify:track:2ElyyOi86SHyMKcUrv2f8e,"What’s The Frequency, Kenneth? - Remastered 2013","Monster (Remastered)","R.E.M.",1994-09-27,240306,49,true,rwinj,2026-06-26T00:05:53Z,"jangle pop,alternative rock,rock","Craft Recordings",0.369,0.948,2,-3.923,1,0.0376,0.141,0.253,0.169,0.696,94.459,4
spotify:track:2M0SsKN720GGXcCqhB96LX,"I Feel You","Songs of Faith and Devotion (Deluxe)","Depeche Mode",1993-03-22,275973,57,false,rwinj,2026-06-26T00:06:02Z,"new wave,synthpop,darkwave","Venusnote Ltd.",0.44,0.905,2,-8.152,1,0.0888,0.02,0.0205,0.45,0.156,122.943,3
spotify:track:0Due7jDdu0EAWHUEw12H2p,"Hand in Glove - 2011 Remaster","Hatful of Hollow","The Smiths",1984,195453,51,false,rwinj,2026-06-26T00:06:14Z,"new wave,madchester,jangle pop","WM UK",0.443,0.974,5,-5.298,0,0.0645,0.00014,0.00423,0.397,0.716,141.303,4
spotify:track:2AUmcdyrTV9uZmvJ752jQd,"Reel Around the Fountain - John Peel Session 18/05/83","Hatful of Hollow","The Smiths",1984,350026,47,false,rwinj,2026-06-26T00:06:18Z,"new wave,madchester,jangle pop","WM UK",0.565,0.662,11,-8.113,1,0.0246,0.000159,0.000624,0.322,0.657,110.967,4
spotify:track:6DjKJgwe9c90Bd2iya0fre,"Can't Stand Losing You","Outlandos D'Amour (Remastered 2003)","The Police",1978-11-02,178760,68,false,rwinj,2026-06-26T00:06:21Z,"","Polydor Records",0.737,0.789,2,-5.299,0,0.3,0.0701,0.000933,0.0518,0.891,141.969,4
spotify:track:4NsTyqJkQs46AM88R8Sf84,"Fall On Me - Live","Automatic For The People (25th Anniversary Edition)","R.E.M.",1992-10-05,214293,20,false,rwinj,2026-06-26T00:06:25Z,"jangle pop,alternative rock,rock","Craft Recordings",0.352,0.742,0,-8.019,1,0.0604,0.131,0,0.707,0.433,118.3,4
spotify:track:2x5FYXo5rL4Phmn3UPdkK3,"Touch Me I'm Sick","Superfuzz Bigmuff (Deluxe Edition)","Mudhoney",1988-10-01,152706,52,false,rwinj,2026-06-26T00:06:35Z,"grunge,post-grunge,noise rock","Sub Pop Records",0.354,0.941,1,-6.984,1,0.0737,0.0000479,0.66,0.331,0.569,131.442,4
spotify:track:7cy1bEJV6FCtDaYpsk8aG6,"China Grove","The Captain and Me","The Doobie Brothers",1973,195306,70,false,rwinj,2026-06-26T00:06:49Z,"yacht rock,classic rock,soft rock,southern rock","Warner Records",0.623,0.91,9,-8.448,1,0.0384,0.319,0.000448,0.081,0.745,145.624,4
spotify:track:37oLDb3119IdKSIFQmSGRj,"Minute by Minute","Minute by Minute","The Doobie Brothers",1978,206973,66,false,rwinj,2026-06-26T00:06:58Z,"yacht rock,classic rock,soft rock,southern rock","Rhino/Warner Records",0.735,0.276,0,-18.071,1,0.044,0.549,0.000201,0.1,0.966,142.979,3
spotify:track:7ISL3LO8AWP3fKIXunvqTa,"Joker And The Thief","Wolfmother","Wolfmother",2006-01-01,280466,70,false,rwinj,2026-06-26T00:08:03Z,"stoner rock","Universal Music Australia Pty. Ltd.",0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,4
spotify:track:09hctAvAEUpm7MKl1RBK2j,"Revolve","Stoner Witch","Melvins",1994,284906,55,false,rwinj,2026-06-26T00:08:14Z,"sludge metal,grunge,stoner metal,stoner rock,doom metal,drone metal,noise rock,post-grunge","Atlantic Records",0.448,0.796,2,-7.896,1,0.0283,0.000274,0.443,0.171,0.565,97.178,4
spotify:track:3lpDrxUkr0tIe1kmJvdK7d,"YYZ","Moving Pictures (2011 Remaster)","Rush",1981-02-12,265840,61,false,rwinj,2026-06-26T00:08:29Z,"progressive rock,classic rock,hard rock,rock,aor","Mercury Records",0.51,0.919,7,-8.244,1,0.0593,0.00205,0.809,0.068,0.386,141.053,4
spotify:track:6bmlymaMLlpfcyWNjn4vRE,"This Town","Dry as a Bone/Rehab Doll","Green River",1990-09-13,203800,40,false,rwinj,2026-06-26T00:08:39Z,"grunge,post-grunge","Sub Pop Records",0.457,0.92,2,-12.226,1,0.0517,0.00521,0.00000468,0.0948,0.282,102.307,4
spotify:track:05uGBKRCuePsf43Hfm0JwX,"Brain Damage","The Dark Side of the Moon","Pink Floyd",1973-03-01,230493,74,false,rwinj,2026-06-26T00:09:09Z,"progressive rock,psychedelic rock,classic rock,art rock,rock","Pink Floyd Records",0.324,0.265,2,-13.398,1,0.0302,0.0732,0.341,0.366,0.208,133.568,4
spotify:track:32TKQVwtSGCHIqmbmaNdFj,"Dreams Never End - 2015 Remaster","Movement","New Order",1981-01-13,195306,60,false,rwinj,2026-06-26T00:09:55Z,"new wave,synthpop,post-punk,madchester","Rhino",0.606,0.913,9,-7.865,1,0.0417,0.0154,0.905,0.326,0.817,146.15,4
spotify:track:6oYXnC1pi6S8GJF32jvdmx,"Tropic Morning News","First Two Pages of Frankenstein","The National",2023-04-28,309400,48,false,rwinj,2026-06-26T00:10:19Z,"indie rock","4AD",0.565,0.818,6,-6.739,0,0.0308,0.0307,0.0123,0.0947,0.719,144.028,4
spotify:track:7si505L0BOMwJ8A806S1Kw,"Wanted Man","The Essentials: Ratt","Ratt",1984,222506,55,false,rwinj,2026-06-26T00:10:55Z,"glam metal,glam rock,hard rock","BMG Rights Management (US) LLC",0.609,0.869,4,-7.31,1,0.0509,0.00069,0.0000078,0.0443,0.535,113.125,4
spotify:track:1x1XQqhBViz4opcpwc7FVs,"Reelin' In The Years","Can't Buy A Thrill","Steely Dan",1972-11-01,277467,78,false,rwinj,2026-06-26T00:11:17Z,"yacht rock,classic rock","Geffen",0.494,0.54,2,-17.34,1,0.0348,0.154,0,0.0878,0.723,134.976,4
spotify:track:5piJiL6aRhvrKBa9YuEfS9,"Peace Frog","Morrison Hotel","The Doors",1970-02-09,170132,68,false,rwinj,2026-06-26T00:11:36Z,"psychedelic rock,classic rock,acid rock","Rhino/Elektra",0.641,0.725,7,-7.376,1,0.039,0.16,0.00321,0.648,0.808,112.529,4
spotify:track:2CgYegR1bxSUqANxXwss9g,"Southbound","Brothers And Sisters (Deluxe Edition)","Allman Brothers Band",2013-06-25,310480,54,false,rwinj,2026-06-26T00:11:45Z,"southern rock,jam band,classic rock,blues rock,country rock","Island Def Jam",0.553,0.893,2,-8.434,0,0.0393,0.229,0.12,0.247,0.702,124.482,4
spotify:track:5mZ64Frr4QjMOkg3XtLlS8,"(Ain't Nothin' but A) House Party","Bloodshot","The J. Geils Band",1973,280733,35,false,rwinj,2026-06-26T00:11:54Z,"classic rock","Atlantic Records",0.424,0.858,2,-12.057,1,0.0675,0.182,0.251,0.677,0.576,147.947,4
spotify:track:60l2m3BD5VY0HSc3xmSpPI,"Bleed The Freak","Facelift","Alice In Chains",1990-08-01,242459,75,true,rwinj,2026-06-26T00:11:59Z,"grunge,post-grunge","Columbia",0.245,0.749,8,-9.352,0,0.0599,0.00252,0.00000787,0.185,0.221,118.363,4
spotify:track:7A944u5mXbkCz0I5BdLckI,"Go Down","Let There Be Rock","AC/DC",1977-03-21,331394,49,false,rwinj,2026-06-26T00:12:43Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.433,0.803,9,-5.378,1,0.121,0.0858,0.354,0.0838,0.401,134.84,4
spotify:track:6y1I8cGzw6KWy2zPA572Jq,"Lady Picture Show","Tiny Music...Songs from the Vatican Gift Shop","Stone Temple Pilots",1996-03-26,246306,53,false,rwinj,2026-06-26T00:13:17Z,"grunge,alternative rock,post-grunge,rock","Atlantic Records",0.343,0.936,4,-4.897,1,0.0386,0.0148,0.0000337,0.113,0.522,156.905,4
spotify:track:6rvldt6EoZwzogApECUCwd,"Who Made Who","Who Made Who","AC/DC",1986-05-24,207085,72,false,rwinj,2026-06-26T00:14:35Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.514,0.825,0,-5.135,1,0.0487,0.000286,0.293,0.607,0.655,125.274,4
spotify:track:2dtK02TSAuTvVYU2wGAVG0,"Still the One","Waking & Dreaming","Orleans",1976,234040,69,false,rwinj,2026-06-26T00:14:44Z,"yacht rock,soft rock","Rhino/Elektra",0.565,0.615,4,-10.793,1,0.0384,0.0487,0.00000193,0.16,0.591,143.928,4
spotify:track:6nTiIhLmQ3FWhvrGafw2zj,"American Idiot","American Idiot","Green Day",2004-09-21,176346,86,true,rwinj,2026-06-26T00:15:02Z,"punk,pop punk","Reprise",0.38,0.988,1,-2.042,1,0.0639,0.0000264,0.0000786,0.368,0.769,186.113,4
spotify:track:3BcQFPRZuuUClWStz29WjN,"Old Yellow Bricks","Favourite Worst Nightmare (Standard Version)","Arctic Monkeys",2007-04-24,187133,62,false,rwinj,2026-06-26T00:15:12Z,"indie,garage rock","Domino/Warner Records",0.663,0.839,0,-4.453,1,0.0695,0.000185,0.00000465,0.0808,0.75,135.155,4
spotify:track:0Bs0hUYxz7REyIHH7tRhL2,"Helter Skelter - Remastered 2009","The Beatles (Remastered)","The Beatles",1968-11-22,269786,63,false,rwinj,2026-06-26T00:15:30Z,"classic rock,psychedelic rock","EMI Catalogue",0.166,0.831,9,-8.469,1,0.0894,0.000606,0.846,0.811,0.281,167.518,4
spotify:track:1Ykxsic1V3kvfTg9y6ypbr,"Nirvana","Love","The Cult",1985-10-18,326906,45,false,rwinj,2026-06-26T00:15:55Z,"hard rock,glam metal,gothic rock","Beggars Banquet",0.503,0.725,9,-7.202,1,0.0319,0.0000396,0.575,0.126,0.548,130.646,4
spotify:track:2a2le1M7cmvdrg1QHH7H53,"Disposable Heroes (Remastered)","Master of Puppets (Remastered Deluxe Box Set)","Metallica",1986-03-03,496626,56,false,rwinj,2026-06-26T00:16:20Z,"metal,thrash metal,rock,heavy metal,hard rock","Blackened Recordings",0.264,0.931,4,-7.615,0,0.0928,0.0000475,0.454,0.0897,0.414,90.246,4
spotify:track:25MyPE0hQqRHa2y6NpTuek,"Just For You - 2002 Digital Remaster","The Blurred Crusade","The Church",1982-02-25,318906,28,false,rwinj,2026-06-26T00:16:39Z,"jangle pop,new wave,post-punk,neo-psychedelic,dream pop","EMI Music Australia",0.476,0.734,2,-7.375,1,0.0329,0.0021,0.0522,0.231,0.699,131.248,4
spotify:track:4XRkQloZFcRrCONN7ZQ49Y,"Give Up The Funk (Tear The Roof Off The Sucker)","Mothership Connection","Parliament",1975-12-15,348066,62,false,rwinj,2026-06-26T00:17:58Z,"funk,funk rock","Def Jam West",0.717,0.665,9,-9.503,1,0.0523,0.0659,0,0.326,0.774,105.693,4
spotify:track:6Wc5Igd6TP8J6NaCWs0Ubf,"Sugarcane","Lost Sirens","New Order",2013-01-11,287786,22,false,rwinj,2026-06-26T00:18:22Z,"new wave,synthpop,post-punk,madchester","Rhino",0.635,0.791,8,-7.895,0,0.033,0.00154,0.0000255,0.122,0.95,130.156,4
spotify:track:0wjfUZsUl6MW8qbcwSyBaD,"Living Well Is The Best Revenge","Accelerate","R.E.M.",2008-03-31,191946,31,false,rwinj,2026-06-26T00:18:51Z,"jangle pop,alternative rock,rock","Concord Records",0.178,0.921,9,-2.349,1,0.0527,0.00515,0.0000368,0.437,0.572,182.319,4
spotify:track:6WfjV745TiUcD8KdUKp241,"Karn Evil 9 1st Impression, Pt. 2 (2014 - Remaster)","Brain Salad Surgery","Emerson, Lake & Palmer",1973-11-19,285760,50,false,rwinj,2026-06-26T00:19:00Z,"progressive rock,art rock","BMG Rights Management (UK) Ltd.",0.384,0.817,1,-9.079,1,0.0661,0.267,0.00191,0.0756,0.685,128.49,4
spotify:track:1Nm7gI6fbdeUMWSA1YSpEk,"Between Something and Nothing","The Ocean Blue","The Ocean Blue",1989,242026,52,false,rwinj,2026-06-26T00:19:25Z,"jangle pop,new wave,dream pop","Warner Records",0.463,0.89,0,-9.943,1,0.029,0.00929,0.577,0.498,0.912,150.066,4
spotify:track:2cdwkBvcf927tAUvCR2ggy,"I Need A Lover","John Cougar","John Mellencamp",1979,336066,40,false,rwinj,2026-06-26T00:19:27Z,"classic rock","John Mellencamp 2023 (Island)",0.415,0.867,6,-5.362,1,0.0601,0.00443,0.00332,0.372,0.833,126.001,4
spotify:track:4m1BHxinyAOrymQFKqTsr6,"Times Of Trouble","Temple Of The Dog","Temple Of The Dog",1990-01-01,342600,56,false,rwinj,2026-06-26T00:20:52Z,"grunge,post-grunge","A&M",0.4,0.576,0,-10.778,1,0.0301,0.361,0.00000164,0.335,0.298,135.317,3
spotify:track:6TQ7XVKcCQcfCEmv0QYYV8,"Bad - Remastered 2009","The Unforgettable Fire (Remastered)","U2",1984-10-01,368440,56,false,rwinj,2026-06-26T00:20:56Z,"rock","Universal-Island Records Ltd.",0.373,0.681,2,-9.055,1,0.0296,0.0116,0.000827,0.0905,0.34,98.7,4
spotify:track:3aVlzlVWmhYEog0L27aWap,"When You Were Mine - 2002 Remastered","The Blurred Crusade","The Church",1982-02-25,346706,34,false,rwinj,2026-06-26T00:21:25Z,"jangle pop,new wave,post-punk,neo-psychedelic,dream pop","EMI Music Australia",0.404,0.721,11,-6.658,0,0.0861,0.0000571,0.493,0.116,0.702,79.165,4
spotify:track:4Q27I5G3W14hnYVi45oi2h,"Question","A Question Of Balance","The Moody Blues",1970-08-07,344226,51,false,rwinj,2026-06-26T00:21:33Z,"progressive rock,art rock,psychedelic rock,baroque pop,blues","UMC (Universal Music Catalogue)",0.222,0.659,0,-9.942,1,0.0487,0.0169,0.0000209,0.471,0.322,75.634,4
spotify:track:7kF1iPJTj3VFJX9XokQ80F,"Slither","Contraband","Velvet Revolver",2004,248306,65,false,rwinj,2026-06-26T00:21:54Z,"grunge","RCA Records Label",0.478,0.974,7,-3.866,1,0.102,0.000266,0.096,0.0738,0.275,141.082,4
spotify:track:4alHo6RGd0D3OUbTPExTHN,"Just What I Needed","The Cars","The Cars",1978-06-06,225626,76,false,rwinj,2026-06-26T00:22:17Z,"power pop,new wave,classic rock","Elektra Records",0.62,0.579,4,-9.307,1,0.0473,0.0152,0.000064,0.0858,0.691,127.215,4
spotify:track:4HtGCkV63YB0vTJ8Eso7xq,"Green Earrings - 2025 Remaster","The Royal Scam (2025 Remaster)","Steely Dan",1976-05-31,246767,51,false,rwinj,2026-06-26T00:22:23Z,"yacht rock,classic rock","Geffen",0.583,0.869,2,-11.214,0,0.0468,0.0932,0.0221,0.164,0.787,113.263,4
spotify:track:1LJr4mVQgg0Y6qZlJh80ST,"Jeopardy","Kihnspiracy","The Greg Kihn Band",1983-01-01,229653,62,false,rwinj,2026-06-26T00:22:37Z,"","Reservoir",0.854,0.804,0,-4.738,1,0.0349,0.072,0.0443,0.156,0.895,110.558,4
spotify:track:0oemhAQXaaIHCEARF9JFGg,"Married With Children","Definitely Maybe","Oasis",1994-08-29,192546,61,true,rwinj,2026-06-26T00:22:51Z,"britpop,madchester","Big Brother Recordings Ltd",0.59,0.429,4,-11.7,1,0.0263,0.83,0,0.334,0.342,87.83,4
spotify:track:5TsHqbDKaSs4ECZX0045YS,"Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'","The Best Of 1990-2000","U2",2002-01-01,284600,56,false,rwinj,2026-06-26T00:23:06Z,"rock","Universal-Island Records Ltd.",0.368,0.852,10,-6.978,0,0.0433,0.0000747,0.258,0.218,0.347,171.692,4
spotify:track:6uQL0epVs9N9Bergafaf6x,"The Saints Are Coming","U218 Singles","U2;Green Day",2006-01-01,201906,43,false,rwinj,2026-06-26T00:23:36Z,"rock,punk,pop punk","Universal-Island Records Ltd.",0.315,0.81,4,-7.026,0,0.0468,0.0781,0.00321,0.152,0.118,152.116,4
spotify:track:4QEGY6wW9sLFQKA45hHBM2,"Sedan Delivery - Live; 2016 Remaster","Live Rust","Neil Young;Crazy Horse",1979-11-14,291601,28,false,rwinj,2026-06-26T00:24:05Z,"classic rock,folk rock,singer-songwriter,roots rock","Reprise",0.339,0.95,2,-8.323,1,0.0648,0.241,0.000697,0.97,0.324,109.587,4
spotify:track:5ynO8cYFjDwELIZfFHHeYe,"Synchronicity II","Synchronicity (Remastered 2003)","The Police",1983-06-17,300466,64,false,rwinj,2026-06-26T00:24:10Z,"","Polydor Records",0.414,0.851,2,-8.714,1,0.0413,0.0675,0.0047,0.333,0.567,158.907,4
spotify:track:4PbxSwW7CxxYIFINPjuTnd,"Alice","Some Girls Wander by Mistake","Sisters of Mercy",1992,214935,49,false,rwinj,2026-06-26T00:24:21Z,"gothic rock,darkwave,post-punk,deathrock,cold wave,new wave,gothic metal","Rhino",0.501,0.67,11,-7.683,0,0.0589,0.000509,0.869,0.0928,0.504,146.204,4
spotify:track:2vULfNEAOjjRyjj6hs0kBm,"Reward","Kilimanjaro","The Teardrop Explodes",1980,162266,44,false,rwinj,2026-06-26T00:24:32Z,"post-punk,new wave,neo-psychedelic","Island Records",0.389,0.746,0,-4.353,1,0.0321,0.000637,0.000322,0.31,0.899,159.876,4
spotify:track:4T5Rcn6qefZOUMgDb8AkEt,"Behind The Wall Of Sleep","Especially For You","The Smithereens",1986,203964,44,false,rwinj,2026-06-26T00:24:56Z,"power pop,jangle pop,new wave","Capitol Nashville",0.42,0.846,10,-11.774,0,0.0482,0.00749,0.000101,0.161,0.542,137.599,4
spotify:track:6Lyicg1iVi8G984O3LcNQf,"Don't Cha Stop","The Cars","The Cars",1978-06-06,183106,43,false,rwinj,2026-06-26T00:25:03Z,"power pop,new wave,classic rock","Elektra Records",0.526,0.902,4,-8.419,1,0.0435,0.0837,0.0138,0.236,0.874,156.578,4
spotify:track:0v1wsyUb3UplLdgcdTbUEd,"Jeepster - 2003 Remaster","Electric Warrior [Expanded & Remastered]","T. Rex",1971-09-24,252440,50,false,rwinj,2026-06-26T00:25:11Z,"glam rock,proto-punk","Rhino/Warner Records",0.565,0.761,11,-9.88,0,0.0486,0.0488,0.00315,0.0442,0.925,94.893,4
spotify:track:6i4Qi1mJxXjqNIL9HfJhRs,"Civil War","Use Your Illusion II","Guns N' Roses",1991-09-18,462093,74,false,rwinj,2026-06-26T00:53:53Z,"rock,glam metal,hard rock,classic rock","Guns N Roses P&D",0.33,0.787,10,-8.806,0,0.0732,0.0803,0.0632,0.32,0.382,139.918,4
spotify:track:7tSt526i6jm3zmhUfbXZHX,"Saving Grace","Highway Companion","Tom Petty",2006-07-21,226200,56,false,rwinj,2026-06-26T01:22:10Z,"classic rock","American Recordings",0.33,0.798,2,-4.23,1,0.0381,0.137,0.000269,0.13,0.791,142.287,4
spotify:track:1eGSgC6ZhJ8D4nrZZ83LyA,"Mean Street - 2015 Remaster","Fair Warning (Remastered)","Van Halen",1981-05-06,300490,59,false,rwinj,2026-06-26T01:37:12Z,"glam metal,classic rock,rock,hard rock","Rhino/Warner Records",0.481,0.902,1,-7.43,1,0.0681,0.00585,0.000121,0.0722,0.608,102.315,4
spotify:track:1Qdnvn4XlmZANCVy3XjrQo,"Show Me How to Live","Audioslave","Audioslave",2002-11-17,277840,75,false,rwinj,2026-06-26T15:47:50Z,"grunge,post-grunge,alternative metal","Epic/Interscope",0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,4
spotify:track:79dhcteL7MrY8SfJvwKxzu,"We Got The Whip","Cochise","Audioslave",2003-01-12,244680,55,false,rwinj,2026-06-26T15:52:08Z,"grunge,post-grunge,alternative metal","Epic",0.533,0.707,9,-6.11,0,0.0344,0.00439,0.00256,0.206,0.58,80.543,4
spotify:track:2EoOZnxNgtmZaD8uUmz2nD,"Black Hole Sun","Superunknown (Deluxe Edition)","Soundgarden",1994-03-09,318586,80,false,rwinj,2026-06-26T15:53:04Z,"grunge,post-grunge,hard rock","Geffen",0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4
spotify:track:6hKwyjgslpKEKA7lZ8LJiY,"Interrobang","Tenterhooks","Silversun Pickups",2026-02-06,317919,34,false,rwinj,2026-06-26T18:25:11Z,"","New Machine Recordings",0.604,0.673,7,-6.765,1,0.0246,0.00146,0.000883,0.0767,0.259,93.011,4
spotify:track:7B9F9nLxe7MZgZ68Jj86Fn,"I Can See For Miles - Mono Version","The Who Sell Out (Super Deluxe)","The Who",2021-04-23,247306,53,false,rwinj,2026-06-26T19:10:32Z,"classic rock,rock","UMC (Universal Music Catalogue)",0.338,0.815,9,-6.485,1,0.0673,0.00325,0.000403,0.0884,0.199,133.014,4
spotify:track:0X5C4WjQNubRysTkHOubz3,"Lovesong - 2010 Remaster","Disintegration (Deluxe Edition)","The Cure",1989-05-02,209573,72,false,rwinj,2026-06-26T20:09:52Z,"new wave,post-punk,gothic rock,darkwave","Rhino/Elektra",0.611,0.813,9,-7.689,0,0.0279,0.339,0.898,0.224,0.821,140.112,4
spotify:track:7y4CtoXHFbs8VgcqbaYb9P,"Rip It Up","Rip It Up","Orange Juice",1982-11-01,320413,54,false,rwinj,2026-06-26T20:16:22Z,"jangle pop,post-punk,new wave","Analogue Enhanced Digital Limited",0.881,0.546,7,-9.357,1,0.0407,0.0532,0.000158,0.0497,0.852,102.813,4
